timestamp,traffic_mbps,latency_ms,packet_loss_pct,source
2024-01-20 08:00:00,30.509,2.399,0.185,synthetic
2024-01-20 09:00:00,37.814,3.357,0.049,synthetic
2024-01-20 10:00:00,42.379,2.689,0.093,synthetic
2024-01-20 11:00:00,55.495,4.011,0.0,synthetic
2024-01-20 12:00:00,53.913,5.17,0.161,synthetic
2024-01-20 13:00:00,45.718,4.206,0.041,synthetic
2024-01-20 14:00:00,51.614,4.047,0.133,synthetic
2024-01-20 15:00:00,146.819,17.299,2.55,synthetic
2024-01-20 16:00:00,45.505,2.39,0.107,synthetic
2024-01-20 17:00:00,44.543,2.698,0.11,synthetic
2024-01-20 18:00:00,42.678,4.071,0.043,synthetic
2024-01-20 19:00:00,34.027,2.655,0.136,synthetic
2024-01-20 20:00:00,35.736,2.759,0.024,synthetic
2024-01-20 21:00:00,0.928,1.939,0.117,synthetic
2024-01-20 22:00:00,6.78,1.633,0.047,synthetic
2024-01-20 23:00:00,19.238,1.941,0.091,synthetic
2024-01-21 00:00:00,9.408,2.273,0.042,synthetic
2024-01-21 01:00:00,15.709,2.012,0.073,synthetic
2024-01-21 02:00:00,10.469,1.927,0.006,synthetic
2024-01-21 03:00:00,13.356,1.998,0.085,synthetic
2024-01-21 04:00:00,11.012,2.64,0.073,synthetic
2024-01-21 05:00:00,10.832,2.219,0.038,synthetic
2024-01-21 06:00:00,8.205,2.164,0.067,synthetic
2024-01-21 07:00:00,32.901,3.381,0.078,synthetic
2024-01-21 08:00:00,31.741,2.938,0.033,synthetic
2024-01-21 09:00:00,42.908,3.22,0.062,synthetic
2024-01-21 10:00:00,48.618,3.815,0.01,synthetic
2024-01-21 11:00:00,48.462,3.918,0.211,synthetic
2024-01-21 12:00:00,47.683,3.445,0.134,synthetic
2024-01-21 13:00:00,52.126,3.712,0.086,synthetic
2024-01-21 14:00:00,48.695,3.128,0.14,synthetic
2024-01-21 15:00:00,53.185,3.229,0.0,synthetic
2024-01-21 16:00:00,38.579,3.658,0.0,synthetic
2024-01-21 17:00:00,42.234,3.596,0.046,synthetic
2024-01-21 18:00:00,30.968,3.241,0.0,synthetic
2024-01-21 19:00:00,28.861,3.078,0.056,synthetic
2024-01-21 20:00:00,37.121,3.213,0.082,synthetic
2024-01-21 21:00:00,72.23,6.875,1.041,synthetic
2024-01-21 22:00:00,3.549,2.628,0.002,synthetic
2024-01-21 23:00:00,0.823,2.527,0.094,synthetic
2024-01-22 00:00:00,2.004,2.009,0.071,synthetic
2024-01-22 01:00:00,132.332,12.679,4.805,synthetic
2024-01-22 02:00:00,29.242,3.061,0.039,synthetic
2024-01-22 03:00:00,21.552,3.037,0.153,synthetic
2024-01-22 04:00:00,18.033,2.732,0.064,synthetic
2024-01-22 05:00:00,23.246,2.88,0.176,synthetic
2024-01-22 06:00:00,14.336,2.054,0.023,synthetic
2024-01-22 07:00:00,55.025,4.147,0.115,synthetic
2024-01-22 08:00:00,65.189,5.651,0.066,synthetic
2024-01-22 09:00:00,72.246,4.106,0.05,synthetic
2024-01-22 10:00:00,83.139,4.7,0.108,synthetic
2024-01-22 11:00:00,86.729,4.544,0.052,synthetic
2024-01-22 12:00:00,92.109,4.753,1.657,synthetic
2024-01-22 13:00:00,88.026,5.691,0.0,synthetic
2024-01-22 14:00:00,95.167,4.804,1.348,synthetic
2024-01-22 15:00:00,96.44,4.981,1.108,synthetic
2024-01-22 16:00:00,80.826,3.713,0.183,synthetic
2024-01-22 17:00:00,75.604,4.003,0.069,synthetic
2024-01-22 18:00:00,78.669,3.578,0.0,synthetic
2024-01-22 19:00:00,63.91,4.393,0.045,synthetic
2024-01-22 20:00:00,62.715,5.547,0.071,synthetic
2024-01-22 21:00:00,9.166,2.092,0.01,synthetic
2024-01-22 22:00:00,140.738,16.094,2.894,synthetic
2024-01-22 23:00:00,14.445,2.957,0.204,synthetic
2024-01-23 00:00:00,16.57,2.13,0.099,synthetic
2024-01-23 01:00:00,24.005,3.483,0.069,synthetic
2024-01-23 02:00:00,16.786,2.382,0.0,synthetic
2024-01-23 03:00:00,15.424,2.146,0.163,synthetic
2024-01-23 04:00:00,18.597,2.497,0.075,synthetic
2024-01-23 05:00:00,23.253,3.161,0.053,synthetic
2024-01-23 06:00:00,14.379,2.335,0.099,synthetic
2024-01-23 07:00:00,59.296,3.624,0.035,synthetic
2024-01-23 08:00:00,62.381,3.887,0.079,synthetic
2024-01-23 09:00:00,77.863,3.792,0.0,synthetic
2024-01-23 10:00:00,68.87,4.422,0.135,synthetic
2024-01-23 11:00:00,81.703,3.632,0.064,synthetic
2024-01-23 12:00:00,81.577,4.366,0.14,synthetic
2024-01-23 13:00:00,87.47,5.236,0.058,synthetic
2024-01-23 14:00:00,92.305,5.197,0.511,synthetic
2024-01-23 15:00:00,88.368,5.18,0.0,synthetic
2024-01-23 16:00:00,84.115,4.658,0.116,synthetic
2024-01-23 17:00:00,78.947,5.17,0.017,synthetic
2024-01-23 18:00:00,73.637,4.865,0.041,synthetic
2024-01-23 19:00:00,60.297,4.175,0.07,synthetic
2024-01-23 20:00:00,59.643,4.419,0.077,synthetic
2024-01-23 21:00:00,14.204,2.867,0.0,synthetic
2024-01-23 22:00:00,14.2,2.213,0.056,synthetic
2024-01-23 23:00:00,16.421,1.786,0.118,synthetic
2024-01-24 00:00:00,16.806,2.769,0.047,synthetic
2024-01-24 01:00:00,26.186,11.44,0.057,synthetic
2024-01-24 02:00:00,18.086,3.179,0.08,synthetic
2024-01-24 03:00:00,18.341,2.072,0.062,synthetic
2024-01-24 04:00:00,17.288,2.055,0.008,synthetic
2024-01-24 05:00:00,16.636,2.785,0.068,synthetic
2024-01-24 06:00:00,114.882,14.45,2.558,synthetic
2024-01-24 07:00:00,52.492,2.643,0.007,synthetic
2024-01-24 08:00:00,64.552,4.272,0.048,synthetic
2024-01-24 09:00:00,74.266,3.358,0.0,synthetic
2024-01-24 10:00:00,79.939,4.038,0.126,synthetic
2024-01-24 11:00:00,81.861,5.363,0.064,synthetic
2024-01-24 12:00:00,93.281,6.082,1.369,synthetic
2024-01-24 13:00:00,94.579,10.285,1.118,synthetic
2024-01-24 14:00:00,90.536,4.768,1.023,synthetic
2024-01-24 15:00:00,86.3,4.797,0.008,synthetic
2024-01-24 16:00:00,87.788,5.811,0.0,synthetic
2024-01-24 17:00:00,80.573,4.307,0.006,synthetic
2024-01-24 18:00:00,66.269,3.858,0.151,synthetic
2024-01-24 19:00:00,64.593,4.919,0.026,synthetic
2024-01-24 20:00:00,57.705,3.64,0.098,synthetic
2024-01-24 21:00:00,7.237,2.629,0.02,synthetic
2024-01-24 22:00:00,13.385,1.616,0.116,synthetic
2024-01-24 23:00:00,7.434,2.144,0.008,synthetic
2024-01-25 00:00:00,21.549,1.777,0.072,synthetic
2024-01-25 01:00:00,22.708,2.146,0.073,synthetic
2024-01-25 02:00:00,17.406,3.019,0.21,synthetic
2024-01-25 03:00:00,21.423,2.658,0.108,synthetic
2024-01-25 04:00:00,9.899,2.141,0.034,synthetic
2024-01-25 05:00:00,16.142,2.105,0.111,synthetic
2024-01-25 06:00:00,120.597,10.143,8.944,synthetic
2024-01-25 07:00:00,51.731,3.821,0.0,synthetic
2024-01-25 08:00:00,68.149,4.721,0.019,synthetic
2024-01-25 09:00:00,81.814,3.174,0.056,synthetic
2024-01-25 10:00:00,74.478,3.926,0.045,synthetic
2024-01-25 11:00:00,81.602,4.699,0.05,synthetic
2024-01-25 12:00:00,90.354,4.886,1.289,synthetic
2024-01-25 13:00:00,98.566,5.582,0.951,synthetic
2024-01-25 14:00:00,85.818,4.902,0.0,synthetic
2024-01-25 15:00:00,90.423,4.776,0.51,synthetic
2024-01-25 16:00:00,93.579,4.803,1.84,synthetic
2024-01-25 17:00:00,72.358,4.18,0.068,synthetic
2024-01-25 18:00:00,67.085,4.779,0.011,synthetic
2024-01-25 19:00:00,63.057,3.615,0.0,synthetic
2024-01-25 20:00:00,54.247,3.701,0.056,synthetic
2024-01-25 21:00:00,15.007,2.581,0.025,synthetic
2024-01-25 22:00:00,13.683,3.296,0.082,synthetic
2024-01-25 23:00:00,6.058,2.029,0.0,synthetic
2024-01-26 00:00:00,17.92,3.101,0.119,synthetic
2024-01-26 01:00:00,14.557,3.143,0.077,synthetic
2024-01-26 02:00:00,24.341,2.744,0.081,synthetic
2024-01-26 03:00:00,17.027,2.429,0.156,synthetic
2024-01-26 04:00:00,17.943,2.393,0.044,synthetic
2024-01-26 05:00:00,135.675,11.556,2.678,synthetic
2024-01-26 06:00:00,25.05,3.271,0.037,synthetic
2024-01-26 07:00:00,58.636,4.003,0.058,synthetic
2024-01-26 08:00:00,57.413,3.967,0.065,synthetic
2024-01-26 09:00:00,75.311,3.791,0.02,synthetic
2024-01-26 10:00:00,75.182,3.874,0.0,synthetic
2024-01-26 11:00:00,86.493,5.959,0.036,synthetic
2024-01-26 12:00:00,82.951,4.557,0.092,synthetic
2024-01-26 13:00:00,93.388,4.657,1.099,synthetic
2024-01-26 14:00:00,87.753,5.617,0.142,synthetic
2024-01-26 15:00:00,83.594,4.831,0.187,synthetic
2024-01-26 16:00:00,88.66,5.185,0.116,synthetic
2024-01-26 17:00:00,80.943,4.514,0.153,synthetic
2024-01-26 18:00:00,70.151,4.07,0.116,synthetic
2024-01-26 19:00:00,71.558,4.197,0.173,synthetic
2024-01-26 20:00:00,54.671,2.989,0.181,synthetic
2024-01-26 21:00:00,11.558,2.322,0.127,synthetic
2024-01-26 22:00:00,13.869,2.607,0.112,synthetic
2024-01-26 23:00:00,11.32,3.38,0.058,synthetic
2024-01-27 00:00:00,10.736,2.391,0.068,synthetic
2024-01-27 01:00:00,7.071,0.942,0.05,synthetic
2024-01-27 02:00:00,8.416,2.218,0.107,synthetic
2024-01-27 03:00:00,17.085,4.053,0.027,synthetic
2024-01-27 04:00:00,6.797,2.694,0.059,synthetic
2024-01-27 05:00:00,0.953,1.585,0.0,synthetic
2024-01-27 06:00:00,19.174,2.939,0.173,synthetic
2024-01-27 07:00:00,42.648,2.957,0.057,synthetic
2024-01-27 08:00:00,33.96,2.342,0.097,synthetic
2024-01-27 09:00:00,31.409,2.813,0.157,synthetic
2024-01-27 10:00:00,42.548,3.412,0.088,synthetic
2024-01-27 11:00:00,45.736,2.434,0.157,synthetic
2024-01-27 12:00:00,48.328,2.914,0.0,synthetic
2024-01-27 13:00:00,45.284,3.455,0.214,synthetic
2024-01-27 14:00:00,52.904,3.468,0.135,synthetic
2024-01-27 15:00:00,51.547,3.867,0.083,synthetic
2024-01-27 16:00:00,40.307,2.622,0.156,synthetic
2024-01-27 17:00:00,47.102,3.9,0.0,synthetic
2024-01-27 18:00:00,49.375,2.929,0.053,synthetic
2024-01-27 19:00:00,36.574,4.074,0.157,synthetic
2024-01-27 20:00:00,29.677,2.006,0.0,synthetic
2024-01-27 21:00:00,5.674,1.581,0.104,synthetic
2024-01-27 22:00:00,9.766,2.542,0.102,synthetic
2024-01-27 23:00:00,0.007,2.916,3.318,synthetic
2024-01-28 00:00:00,9.39,2.474,0.0,synthetic
2024-01-28 01:00:00,7.749,2.558,0.167,synthetic
2024-01-28 02:00:00,18.619,2.605,0.036,synthetic
2024-01-28 03:00:00,84.499,8.42,1.087,synthetic
2024-01-28 04:00:00,19.02,2.339,0.0,synthetic
2024-01-28 05:00:00,6.879,1.554,0.005,synthetic
2024-01-28 06:00:00,14.602,1.764,0.094,synthetic
2024-01-28 07:00:00,32.648,3.266,0.003,synthetic
2024-01-28 08:00:00,31.909,2.403,0.114,synthetic
2024-01-28 09:00:00,40.958,3.486,0.03,synthetic
2024-01-28 10:00:00,49.437,2.866,0.0,synthetic
2024-01-28 11:00:00,137.937,16.556,5.163,synthetic
2024-01-28 12:00:00,145.892,18.117,1.923,synthetic
2024-01-28 13:00:00,50.25,4.382,0.053,synthetic
2024-01-28 14:00:00,46.27,3.659,0.072,synthetic
2024-01-28 15:00:00,47.681,4.205,0.112,synthetic
2024-01-28 16:00:00,46.699,3.079,0.135,synthetic
2024-01-28 17:00:00,36.315,3.193,0.051,synthetic
2024-01-28 18:00:00,32.903,2.513,0.007,synthetic
2024-01-28 19:00:00,38.005,2.989,0.075,synthetic
2024-01-28 20:00:00,28.878,2.78,0.098,synthetic
2024-01-28 21:00:00,0.0,1.601,0.0,synthetic
2024-01-28 22:00:00,10.565,1.67,0.017,synthetic
2024-01-28 23:00:00,9.056,1.512,0.027,synthetic
2024-01-29 00:00:00,12.58,1.116,0.058,synthetic
2024-01-29 01:00:00,11.422,1.785,0.024,synthetic
2024-01-29 02:00:00,22.559,3.067,0.112,synthetic
2024-01-29 03:00:00,21.615,1.813,0.0,synthetic
2024-01-29 04:00:00,31.721,2.263,0.0,synthetic
2024-01-29 05:00:00,23.492,3.737,0.05,synthetic
2024-01-29 06:00:00,23.553,2.404,0.059,synthetic
2024-01-29 07:00:00,56.06,3.97,0.0,synthetic
2024-01-29 08:00:00,68.865,4.557,0.034,synthetic
2024-01-29 09:00:00,75.895,4.793,0.046,synthetic
2024-01-29 10:00:00,85.661,3.912,0.046,synthetic
2024-01-29 11:00:00,83.28,4.538,0.079,synthetic
2024-01-29 12:00:00,87.591,3.934,0.03,synthetic
2024-01-29 13:00:00,89.416,6.245,0.159,synthetic
2024-01-29 14:00:00,95.133,4.295,1.805,synthetic
2024-01-29 15:00:00,96.301,4.658,1.318,synthetic
2024-01-29 16:00:00,83.575,4.103,0.076,synthetic
2024-01-29 17:00:00,78.136,3.677,0.077,synthetic
2024-01-29 18:00:00,74.519,5.129,0.143,synthetic
2024-01-29 19:00:00,64.113,5.384,0.034,synthetic
2024-01-29 20:00:00,61.13,3.695,0.116,synthetic
2024-01-29 21:00:00,1.473,8.934,0.073,synthetic
2024-01-29 22:00:00,9.131,1.062,0.159,synthetic
2024-01-29 23:00:00,10.78,2.211,0.147,synthetic
2024-01-30 00:00:00,5.415,1.999,0.082,synthetic
2024-01-30 01:00:00,13.076,2.06,0.054,synthetic
2024-01-30 02:00:00,14.744,2.594,0.1,synthetic
2024-01-30 03:00:00,19.202,2.832,0.059,synthetic
2024-01-30 04:00:00,127.597,15.973,1.916,synthetic
2024-01-30 05:00:00,20.563,2.484,0.075,synthetic
2024-01-30 06:00:00,17.234,1.946,0.046,synthetic
2024-01-30 07:00:00,56.619,4.178,0.042,synthetic
2024-01-30 08:00:00,69.975,4.246,0.0,synthetic
2024-01-30 09:00:00,68.754,4.689,0.103,synthetic
2024-01-30 10:00:00,75.995,4.866,0.021,synthetic
2024-01-30 11:00:00,88.204,4.067,0.136,synthetic
2024-01-30 12:00:00,88.617,4.077,0.0,synthetic
2024-01-30 13:00:00,94.55,4.726,0.614,synthetic
2024-01-30 14:00:00,91.577,4.415,0.374,synthetic
2024-01-30 15:00:00,92.78,5.469,0.872,synthetic
2024-01-30 16:00:00,81.046,4.787,0.191,synthetic
2024-01-30 17:00:00,80.057,5.166,0.044,synthetic
2024-01-30 18:00:00,72.222,4.529,0.078,synthetic
2024-01-30 19:00:00,59.812,4.029,0.104,synthetic
2024-01-30 20:00:00,49.874,4.256,0.114,synthetic
2024-01-30 21:00:00,14.756,2.731,0.086,synthetic
2024-01-30 22:00:00,11.336,2.4,0.13,synthetic
2024-01-30 23:00:00,9.765,3.127,0.101,synthetic
2024-01-31 00:00:00,15.488,2.559,0.176,synthetic
2024-01-31 01:00:00,22.552,2.554,0.101,synthetic
2024-01-31 02:00:00,8.663,1.816,0.188,synthetic
2024-01-31 03:00:00,13.436,2.817,0.124,synthetic
2024-01-31 04:00:00,16.974,3.224,0.0,synthetic
2024-01-31 05:00:00,28.305,2.878,0.227,synthetic
2024-01-31 06:00:00,23.208,3.462,0.036,synthetic
2024-01-31 07:00:00,60.392,2.849,0.16,synthetic
2024-01-31 08:00:00,60.187,3.895,0.072,synthetic
2024-01-31 09:00:00,68.172,4.159,0.134,synthetic
2024-01-31 10:00:00,82.172,4.23,0.029,synthetic
2024-01-31 11:00:00,86.017,6.074,0.108,synthetic
2024-01-31 12:00:00,92.148,4.987,2.9,synthetic
2024-01-31 13:00:00,90.856,4.739,0.432,synthetic
2024-01-31 14:00:00,159.452,18.051,2.179,synthetic
2024-01-31 15:00:00,90.398,3.841,1.472,synthetic
2024-01-31 16:00:00,89.268,4.475,0.0,synthetic
2024-01-31 17:00:00,83.807,5.224,0.065,synthetic
2024-01-31 18:00:00,65.945,3.764,0.095,synthetic
2024-01-31 19:00:00,55.235,3.312,0.083,synthetic
2024-01-31 20:00:00,61.482,4.688,0.128,synthetic
2024-01-31 21:00:00,17.079,3.284,0.048,synthetic
2024-01-31 22:00:00,8.387,2.553,0.073,synthetic
2024-01-31 23:00:00,6.06,1.944,0.141,synthetic
2024-02-01 00:00:00,16.43,2.394,0.0,synthetic
2024-02-01 01:00:00,21.729,2.253,0.105,synthetic
2024-02-01 02:00:00,27.079,2.319,0.05,synthetic
2024-02-01 03:00:00,22.559,2.147,0.015,synthetic
2024-02-01 04:00:00,19.519,2.285,0.09,synthetic
2024-02-01 05:00:00,17.774,2.0,0.144,synthetic
2024-02-01 06:00:00,22.052,1.846,0.132,synthetic
2024-02-01 07:00:00,55.657,3.902,0.062,synthetic
2024-02-01 08:00:00,60.814,4.075,0.123,synthetic
2024-02-01 09:00:00,82.493,5.575,0.122,synthetic
2024-02-01 10:00:00,88.254,4.483,0.065,synthetic
2024-02-01 11:00:00,90.931,5.129,0.456,synthetic
2024-02-01 12:00:00,85.598,4.919,0.032,synthetic
2024-02-01 13:00:00,95.612,5.057,1.479,synthetic
2024-02-01 14:00:00,94.645,5.556,1.785,synthetic
2024-02-01 15:00:00,91.742,5.43,1.383,synthetic
2024-02-01 16:00:00,91.455,5.171,1.445,synthetic
2024-02-01 17:00:00,83.098,4.519,0.12,synthetic
2024-02-01 18:00:00,76.628,4.255,0.037,synthetic
2024-02-01 19:00:00,68.277,3.433,0.09,synthetic
2024-02-01 20:00:00,58.572,3.431,0.144,synthetic
2024-02-01 21:00:00,65.084,11.531,2.488,synthetic
2024-02-01 22:00:00,88.36,13.935,2.352,synthetic
2024-02-01 23:00:00,11.99,2.626,0.06,synthetic
2024-02-02 00:00:00,10.289,2.987,0.093,synthetic
2024-02-02 01:00:00,25.172,2.306,4.132,synthetic
2024-02-02 02:00:00,26.834,3.015,0.0,synthetic
2024-02-02 03:00:00,26.416,2.277,0.104,synthetic
2024-02-02 04:00:00,22.404,2.549,0.132,synthetic
2024-02-02 05:00:00,27.935,2.514,0.059,synthetic
2024-02-02 06:00:00,22.119,3.039,0.062,synthetic
2024-02-02 07:00:00,57.98,3.482,0.095,synthetic
2024-02-02 08:00:00,60.525,4.493,0.091,synthetic
2024-02-02 09:00:00,75.124,4.269,0.105,synthetic
2024-02-02 10:00:00,80.556,4.221,0.104,synthetic
2024-02-02 11:00:00,80.021,3.871,0.011,synthetic
2024-02-02 12:00:00,89.576,5.046,0.129,synthetic
2024-02-02 13:00:00,91.469,5.484,1.446,synthetic
2024-02-02 14:00:00,99.92,5.591,0.602,synthetic
2024-02-02 15:00:00,93.838,6.337,0.745,synthetic
2024-02-02 16:00:00,165.783,22.66,5.074,synthetic
2024-02-02 17:00:00,81.423,4.436,0.082,synthetic
2024-02-02 18:00:00,177.25,19.23,5.0,synthetic
2024-02-02 19:00:00,64.562,4.324,0.048,synthetic
2024-02-02 20:00:00,52.231,3.21,0.0,synthetic
2024-02-02 21:00:00,11.182,2.999,0.106,synthetic
2024-02-02 22:00:00,9.75,2.511,0.08,synthetic
2024-02-02 23:00:00,8.931,2.427,0.0,synthetic
2024-02-03 00:00:00,11.162,2.735,0.091,synthetic
2024-02-03 01:00:00,11.478,3.315,0.067,synthetic
2024-02-03 02:00:00,2.475,2.173,0.101,synthetic
2024-02-03 03:00:00,10.648,2.279,0.047,synthetic
2024-02-03 04:00:00,16.206,3.348,0.022,synthetic
2024-02-03 05:00:00,16.823,3.071,0.024,synthetic
2024-02-03 06:00:00,16.787,2.361,0.038,synthetic
2024-02-03 07:00:00,31.597,3.014,0.071,synthetic
2024-02-03 08:00:00,32.228,3.139,0.079,synthetic
2024-02-03 09:00:00,35.494,3.335,0.059,synthetic
2024-02-03 10:00:00,45.742,2.718,0.045,synthetic
2024-02-03 11:00:00,48.977,2.719,0.049,synthetic
2024-02-03 12:00:00,55.222,3.279,0.22,synthetic
2024-02-03 13:00:00,55.491,3.245,0.024,synthetic
2024-02-03 14:00:00,49.947,3.244,0.037,synthetic
2024-02-03 15:00:00,43.834,3.752,0.268,synthetic
2024-02-03 16:00:00,45.842,3.374,0.095,synthetic
2024-02-03 17:00:00,45.18,3.554,0.0,synthetic
2024-02-03 18:00:00,39.475,2.59,0.121,synthetic
2024-02-03 19:00:00,33.446,2.816,0.015,synthetic
2024-02-03 20:00:00,32.579,3.366,0.125,synthetic
2024-02-03 21:00:00,4.292,2.465,0.057,synthetic
2024-02-03 22:00:00,4.418,1.743,0.044,synthetic
2024-02-03 23:00:00,9.443,2.391,0.167,synthetic
2024-02-04 00:00:00,7.088,3.436,0.104,synthetic
2024-02-04 01:00:00,10.851,2.338,0.128,synthetic
2024-02-04 02:00:00,11.78,1.996,0.096,synthetic
2024-02-04 03:00:00,6.108,2.1,0.043,synthetic
2024-02-04 04:00:00,9.595,2.358,0.107,synthetic
2024-02-04 05:00:00,18.562,2.511,0.143,synthetic
2024-02-04 06:00:00,6.977,2.206,0.078,synthetic
2024-02-04 07:00:00,21.933,1.908,0.178,synthetic
2024-02-04 08:00:00,27.687,2.357,0.121,synthetic
2024-02-04 09:00:00,40.537,3.215,0.083,synthetic
2024-02-04 10:00:00,44.366,3.329,0.085,synthetic
2024-02-04 11:00:00,46.777,3.185,0.078,synthetic
2024-02-04 12:00:00,54.928,3.66,0.0,synthetic
2024-02-04 13:00:00,38.548,3.267,0.065,synthetic
2024-02-04 14:00:00,52.359,4.165,0.083,synthetic
2024-02-04 15:00:00,56.495,3.753,0.045,synthetic
2024-02-04 16:00:00,42.238,3.571,0.09,synthetic
2024-02-04 17:00:00,42.528,3.063,0.071,synthetic
2024-02-04 18:00:00,37.032,3.5,0.116,synthetic
2024-02-04 19:00:00,32.057,3.232,0.11,synthetic
2024-02-04 20:00:00,30.008,3.436,0.08,synthetic
2024-02-04 21:00:00,13.018,2.809,0.0,synthetic
2024-02-04 22:00:00,15.548,2.821,0.177,synthetic
2024-02-04 23:00:00,6.565,2.156,0.061,synthetic
2024-02-05 00:00:00,24.814,2.929,0.065,synthetic
2024-02-05 01:00:00,17.956,3.16,0.049,synthetic
2024-02-05 02:00:00,87.162,9.981,4.372,synthetic
2024-02-05 03:00:00,20.072,2.297,0.163,synthetic
2024-02-05 04:00:00,22.037,2.805,0.153,synthetic
2024-02-05 05:00:00,23.694,2.987,0.097,synthetic
2024-02-05 06:00:00,36.562,2.717,0.064,synthetic
2024-02-05 07:00:00,61.09,3.914,0.107,synthetic
2024-02-05 08:00:00,62.455,3.947,0.074,synthetic
2024-02-05 09:00:00,77.891,3.274,0.059,synthetic
2024-02-05 10:00:00,78.848,4.402,0.09,synthetic
2024-02-05 11:00:00,83.871,4.599,0.044,synthetic
2024-02-05 12:00:00,94.087,5.03,1.537,synthetic
2024-02-05 13:00:00,92.16,5.803,1.831,synthetic
2024-02-05 14:00:00,93.276,4.409,0.638,synthetic
2024-02-05 15:00:00,90.069,4.475,0.714,synthetic
2024-02-05 16:00:00,87.602,3.387,0.113,synthetic
2024-02-05 17:00:00,82.408,4.373,0.016,synthetic
2024-02-05 18:00:00,64.838,3.857,0.036,synthetic
2024-02-05 19:00:00,68.667,3.917,0.038,synthetic
2024-02-05 20:00:00,52.875,4.301,4.004,synthetic
2024-02-05 21:00:00,5.564,2.651,0.131,synthetic
2024-02-05 22:00:00,13.037,2.46,0.012,synthetic
2024-02-05 23:00:00,15.127,2.28,0.028,synthetic
2024-02-06 00:00:00,13.184,2.986,0.145,synthetic
2024-02-06 01:00:00,21.6,2.68,0.036,synthetic
2024-02-06 02:00:00,13.27,1.975,0.059,synthetic
2024-02-06 03:00:00,95.337,7.154,2.775,synthetic
2024-02-06 04:00:00,18.88,2.361,2.368,synthetic
2024-02-06 05:00:00,21.904,3.116,0.121,synthetic
2024-02-06 06:00:00,23.576,4.007,0.114,synthetic
2024-02-06 07:00:00,52.788,3.723,0.102,synthetic
2024-02-06 08:00:00,68.961,3.786,0.074,synthetic
2024-02-06 09:00:00,73.878,3.712,1.099,synthetic
2024-02-06 10:00:00,72.027,4.608,0.021,synthetic
2024-02-06 11:00:00,77.325,3.504,0.147,synthetic
2024-02-06 12:00:00,90.007,5.228,0.306,synthetic
2024-02-06 13:00:00,91.09,5.424,1.121,synthetic
2024-02-06 14:00:00,91.622,5.238,1.557,synthetic
2024-02-06 15:00:00,89.944,4.802,0.052,synthetic
2024-02-06 16:00:00,87.167,5.117,0.002,synthetic
2024-02-06 17:00:00,84.824,4.813,0.081,synthetic
2024-02-06 18:00:00,68.618,3.768,0.045,synthetic
2024-02-06 19:00:00,60.458,4.952,0.013,synthetic
2024-02-06 20:00:00,52.438,3.485,0.0,synthetic
2024-02-06 21:00:00,13.418,2.856,0.0,synthetic
2024-02-06 22:00:00,18.966,1.277,0.048,synthetic
2024-02-06 23:00:00,12.872,3.114,0.065,synthetic
2024-02-07 00:00:00,5.111,2.971,0.017,synthetic
2024-02-07 01:00:00,10.256,2.345,0.109,synthetic
2024-02-07 02:00:00,134.967,16.897,1.665,synthetic
2024-02-07 03:00:00,18.11,2.887,0.105,synthetic
2024-02-07 04:00:00,19.738,2.278,0.059,synthetic
2024-02-07 05:00:00,22.351,3.016,0.023,synthetic
2024-02-07 06:00:00,20.982,2.227,0.077,synthetic
2024-02-07 07:00:00,62.109,3.653,0.0,synthetic
2024-02-07 08:00:00,62.724,4.627,0.102,synthetic
2024-02-07 09:00:00,69.778,4.769,0.014,synthetic
2024-02-07 10:00:00,82.76,4.26,0.125,synthetic
2024-02-07 11:00:00,79.292,4.134,0.05,synthetic
2024-02-07 12:00:00,91.88,4.655,0.771,synthetic
2024-02-07 13:00:00,92.61,5.448,1.347,synthetic
2024-02-07 14:00:00,91.487,4.442,0.42,synthetic
2024-02-07 15:00:00,97.282,5.484,1.719,synthetic
2024-02-07 16:00:00,160.962,19.679,1.443,synthetic
2024-02-07 17:00:00,89.895,4.872,0.17,synthetic
2024-02-07 18:00:00,72.668,4.881,0.072,synthetic
2024-02-07 19:00:00,60.049,3.754,0.18,synthetic
2024-02-07 20:00:00,57.737,3.73,0.053,synthetic
2024-02-07 21:00:00,7.339,1.697,0.136,synthetic
2024-02-07 22:00:00,10.045,2.881,0.013,synthetic
2024-02-07 23:00:00,16.664,2.112,0.095,synthetic
2024-02-08 00:00:00,18.933,2.798,0.0,synthetic
2024-02-08 01:00:00,15.189,2.447,0.003,synthetic
2024-02-08 02:00:00,23.881,2.185,0.098,synthetic
2024-02-08 03:00:00,25.892,2.494,0.0,synthetic
2024-02-08 04:00:00,28.103,3.66,0.096,synthetic
2024-02-08 05:00:00,24.624,2.899,0.124,synthetic
2024-02-08 06:00:00,28.584,2.36,0.04,synthetic
2024-02-08 07:00:00,48.988,3.736,0.012,synthetic
2024-02-08 08:00:00,64.4,3.98,0.042,synthetic
2024-02-08 09:00:00,69.821,6.134,0.012,synthetic
2024-02-08 10:00:00,81.205,4.755,0.064,synthetic
2024-02-08 11:00:00,83.695,4.47,0.076,synthetic
2024-02-08 12:00:00,89.443,5.682,0.052,synthetic
2024-02-08 13:00:00,100.682,4.474,1.745,synthetic
2024-02-08 14:00:00,91.451,5.042,0.998,synthetic
2024-02-08 15:00:00,92.06,6.116,1.011,synthetic
2024-02-08 16:00:00,85.235,4.67,0.008,synthetic
